"Ontology","SIZE (KB)","SOV","ENR","TIP","EOG","RCH","CYC","GCI","HGCI","ESUB","DSUB","CSUB","SUPECHN","SUBECHN","SUBCCHN","SUPDCHN","DSUPECHN","DSUBECHN","DSUBCCHN","DSUPDCHN","ELCLSPRT","ELAXPRT","HLC","RHLC","IHR","IIR","ITR","IND","aNOC","mNOC","tNOC","aCID","mCID","tCID","aCOD","mCOD","tCOD","aDIT","mDIT","tDIT","aNOP","mNOP","tNOP","ENUM","ENUMP","NEG","NEGP","CONJ","CONJP","DISJ","DISJP","UF","UFP","EF","EFP","VALUE","VALUEP","SELF","SELFP","MNCAR","MNCARP","MXCAR","MXCARP","CAR","CARP","OBP","OBPP","DTP","DTPP","FUN","FUNP","SYM","SYMP","TRN","TRNP","IFUN","IFUNP","ASYM","ASYMP","REFLE","REFLEP","IRREF","IRREFP","SUBP","EQVP","DISP","INV","DOMN","RANG","CHN","CHNP","ELPROP"
"approximated_f5ed6864-20eb-4906-9eba-6e94216825eb_relaSci.owl_functional.owl","1234.0","5024","1.3945761494252873","1104","2.411816541070893","0.1320754716981132","2785","129","0","0.09292227529309596","0.0","0.0","291","403","0","0","5","5","0","0","0.9644607843137255","0.9461571862787668","92","0.014009441145119537","246","0","0","1226","1.1286449399656946","63","4606","1.5599117863268808","88","6366","1.417789757412399","9","5786","0.0","0","0","1.2702768929184023","9","5184","145","0.2690","0","0.0000","63","0.1169","0","0.0000","0","0.0000","331","0.6141","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","261","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","212","0","0","0","0","0","5","0.019157088122605363","1.0"
"57137591-6d45-48e4-a584-e4bec0fc98e5_onto.rdf_functional.owl","34.0","196","0.9591836734693877","0","1.6215610456780083","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","56","0.8939393939393939","6","59","1.7272727272727273","31","114","0.9848484848484849","1","65","0.0","0","0","0.9848484848484849","1","65","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_66246ec2-286f-4f58-9ecd-a6e521ccf9b2_richard.rdf_functional.owl","22.0","101","2.287128712871287","0","1.5001291047930634","0.0","132","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","91","0.2","1","2","22.4","64","224","0.9","1","9","0.0","0","0","0.9","1","9","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_kb-owl-syntax-unraveled-depth-1-disjointness-triggers-constant-classes-value-nominals.ofn_functional.owl","4709.0","7157","3.2000988630746416","22252","2.7464302093533197","0.6735188047398248","44738","9290","0","0.4340599741068617","0.0","0.0","11642","19787","0","0","41","41","0","0","1.0","1.0","0","0.0","0","0","0","634","1.4723338485316848","9290","28578","2.6612570839773313","9290","51655","3.2985059247810407","37","64024","0.0","0","0","2.146367851622875","37","41661","0","0.0000","0","0.0000","9290","0.7106","0","0.0000","0","0.0000","3783","0.2894","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","186","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_6b651945-1003-4c27-9376-e7099b9981ef_RequestUno.owl_functional.owl","52.0","165","1.368421052631579","26","1.7543713969675505","0.26881720430107525","70","23","0","0.3132530120481928","0.0","0.0","1","2","0","0","2","2","0","0","1.0","1.0","0","0.0","0","0","0","74","0.8924731182795699","11","83","1.956989247311828","29","182","1.5376344086021505","3","143","0.0","0","0","1.2688172043010753","2","118","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","25","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_751733b5-5085-46e9-ac08-71cfcf0257c1_ndVolcanic.owl_functional.owl","951.0","3782","1.3717264791464598","965","2.442283673669278","0.08871822033898305","2339","128","0","0.05283534502391255","0.0","0.0","459","518","0","0","3","3","0","0","0.9809271523178807","0.9763151901616943","34","0.006964358869315854","33","0","0","159","1.1628707627118644","84","4391","1.2981991525423728","84","4902","1.3662605932203389","11","5159","0.0","0","0","1.2552966101694916","11","4740","72","0.2149","0","0.0000","84","0.2507","0","0.0000","0","0.0000","179","0.5343","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","189","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","139","0","0","0","0","0","7","0.037037037037037035","1.0"
"approximated_801fec7b-cec3-478b-b39f-0fba4dba11e8_goldDLP.owl_functional.owl","131.0","343","2.444126074498567","10","2.448793509996131","0.13043478260869565","504","6","0","0.14634146341463414","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","297","0.8913043478260869","8","41","7.478260869565218","88","344","1.326086956521739","3","61","0.0","0","0","1.1956521739130435","2","55","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_15f81d44-80e2-47b8-8082-e5d346264ab6_mlso.owl_functional.owl","118.0","442","1.40625","81","2.5234275876479138","0.18994413407821228","216","49","0","0.22253521126760564","0.0","0.0","14","19","0","0","3","3","0","0","0.9915966386554622","0.9887323943661972","0","0.0","0","0","0","87","0.9916201117318436","56","355","1.4162011173184357","56","507","1.4134078212290502","4","506","0.0","0","0","1.223463687150838","4","438","3","0.0441","0","0.0000","0","0.0000","0","0.0000","0","0.0000","65","0.9559","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","67","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","0","0","0","0","0","2","0.029850746268656716","1.0"
"approximated_146592d5-d7cc-475a-8f9d-a8c2cfd210ea_Biological.owl_functional.owl","1183.0","4646","1.4315626211709964","914","2.462429987924085","0.1437125748502994","2752","132","0","0.09997436554729557","0.0","0.0","236","316","0","0","5","5","0","0","0.9637763833428409","0.9469366829018201","146","0.023244706256965453","458","0","0","1171","1.1123467351012262","58","3901","1.5862560593099515","89","5563","1.4205873966353009","9","4982","0.0","0","0","1.2603364699173083","9","4420","127","0.2520","0","0.0000","58","0.1151","0","0.0000","0","0.0000","319","0.6329","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","480","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","408","0","0","0","0","0","8","0.016666666666666666","1.0"
"approximated_f6a8dc0e-71ce-4b3b-984b-5501e3a5b983_cfatt.owl_functional.owl","48.0","223","1.249084249084249","51","1.9354478916907631","0.618421052631579","76","46","0","0.6486486486486487","0.0","0.0","0","0","0","0","0","0","0","0","0.9866666666666667","0.9864864864864865","0","0.0","0","0","0","145","0.9736842105263158","8","74","3.3421052631578947","125","254","2.276315789473684","4","173","0.0","0","0","1.6578947368421053","3","126","1","0.0213","0","0.0000","0","0.0000","0","0.0000","0","0.0000","46","0.9787","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","52","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","0","0","0","0","0","4","0.07692307692307693","1.0"
"approximated_a720fd8d-fed6-4c34-af00-aee3dc02ab24_M820070115.owl_functional.owl","1016.0","4145","1.4387367850365953","3238","1.3218665453931369","0.8193106943740497","3237","3233","0","0.8450078410872974","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","199","0.9695894576786619","174","3826","1.8393309680689305","3233","7258","2.639635073492144","3","10416","0.0","0","0","1.8203243791180943","2","7183","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","3233","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","3233","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_kb-owl-syntax-unraveled-depth-2-disjointness-triggers-constant-classes-relation-axioms-value-nominals.ofn_functional.owl","4488.0","7269","3.1298997717574677","20959","2.7100215142030577","0.6698245796678985","43142","9509","0","0.4071671979773552","0.0","0.0","10387","18161","0","0","35","35","0","0","1.0","1.0","1317","0.046990402112248905","202","0","0","634","1.4205403154442766","9290","27290","2.611108219249388","9290","50162","3.244339180677737","36","62327","0.0","0","0","2.0909374837332777","36","40169","0","0.0000","0","0.0000","9290","0.7219","0","0.0000","0","0.0000","3578","0.2781","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","309","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","0","0","0","0","0","17","0.05501618122977346","1.0"
"approximated_fe654bb2-e8cb-47b5-9608-8d43597b25dd_functionsfn_functional.owl","41.0","223","1.6143497757847534","6","2.0343048434359234","0.0","137","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","19","0.9901960784313726","28","202","1.7303921568627452","110","353","1.6715686274509804","2","341","0.0","0","0","1.0245098039215685","2","209","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_49ab726f-2ddd-4953-950e-6725dc66f7ba_d_Approach.owl_functional.owl","468.0","1536","1.394650655021834","306","2.463421267065693","0.2939424031777557","767","296","0","0.31601272534464475","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","460","0.9364448857994042","37","943","1.6911618669314796","296","1703","1.5968222442899702","3","1608","0.0","0","0","1.3028798411122144","3","1312","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","296","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","365","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_8e9994d0-53b5-46d9-ad1b-99e04b13abb9_instrument.owl_functional.owl","97.0","338","1.3578528827037772","182","2.0098993804874867","0.7366071428571429","224","165","0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","113","0.9107142857142857","11","204","2.1517857142857144","165","482","2.544642857142857","4","570","0.0","0","0","1.8080357142857142","4","405","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","165","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","166","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_a2d0b4e0-492b-420f-9f7c-758c943089ea_ntegration.owl_functional.owl","447.0","1000","2.340954274353877","7","1.2525387498363572","0.2608695652173913","1351","6","0","0.6363636363636364","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","969","0.4782608695652174","3","11","42.869565217391305","384","986","1.5217391304347827","3","35","0.0","0","0","1.2608695652173914","2","29","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","14","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","0","0","0","0","0","0","0.0","1.0"
"15d7f247-fa08-4fcb-a571-0709c41e082c_cerifrdf.rdf_functional.owl","79.0","254","1.0039370078740157","0","0.5720959676630263","0.0","1","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","211","0.5897435897435898","9","23","6.153846153846154","135","240","1.0256410256410255","2","40","0.0","0","0","0.9743589743589743","1","38","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","4","0","0.0","1.0"
"approximated_c6884822-5750-4a40-8138-231908bad405_emperature.owl_functional.owl","1132.0","4606","1.3877271838968146","912","2.392464408359864","0.1435502283105023","2510","131","0","0.09982037464716449","0.0","0.0","236","316","0","0","5","5","0","0","0.9637453611190409","0.9468822170900693","146","0.024333333333333332","227","0","0","1135","1.1121575342465753","58","3897","1.5759132420091324","89","5522","1.4200913242009132","9","4976","0.0","0","0","1.259988584474886","9","4415","127","0.2525","0","0.0000","58","0.1153","0","0.0000","0","0.0000","318","0.6322","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","478","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","407","0","0","0","0","0","8","0.016736401673640166","1.0"
"approximated_5683efe6-84b7-40e8-97df-f709d5cc88fb_.dlhome_cfg.owl_functional.owl","65.0","226","1.4826388888888888","59","1.9313989721716978","0.6304347826086957","141","55","0","0.6823529411764706","0.0","0.0","0","0","0","0","0","0","0","0","0.978021978021978","0.9764705882352941","0","0.0","3","0","0","132","0.9239130434782609","14","85","2.9130434782608696","76","268","2.260869565217391","4","208","0.0","0","0","1.6304347826086956","3","150","2","0.0345","0","0.0000","0","0.0000","0","0.0000","0","0.0000","56","0.9655","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","64","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","10","0","0","0","0","0","5","0.078125","1.0"
"approximated_00354.owl_functional.owl","1465.0","4205","1.8447673349273497","2247","2.599199770168485","0.23047619047619047","4627","627","0","0.22917662048096832","0.0","0.0","1142","1598","0","0","19","19","0","0","1.0","1.0","1377","0.2138530827768287","1382","0","0","102","1.196","949","6279","1.5609523809523809","949","8195","1.7733333333333334","38","9310","0.0","0","0","1.4278095238095239","38","7496","0","0.0000","0","0.0000","604","0.4992","0","0.0000","0","0.0000","606","0.5008","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","85","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","49","0","0","0","0","0","22","0.25882352941176473","1.0"
"approximated_8ff9cc67-bd62-455c-9573-999224b512c7_onstituent.owl_functional.owl","1214.0","5052","1.3668691922802","1102","2.368940814556347","0.131079766536965","2641","126","0","0.09267241379310345","0.0","0.0","291","403","0","0","5","5","0","0","0.9647287764534177","0.946551724137931","97","0.015024783147459727","106","0","0","1226","1.1284046692607004","63","4640","1.556420233463035","88","6400","1.4141536964980546","9","5815","0.0","0","0","1.2677529182879377","9","5213","145","0.2690","0","0.0000","63","0.1169","0","0.0000","0","0.0000","331","0.6141","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","258","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","212","0","0","0","0","0","5","0.01937984496124031","1.0"
"approximated_79115278-1b41-44f6-92de-beae523fb210_NIFOrganism.owl_functional.owl","275.0","1043","2.9655172413793105","5","2.419395772674736","0.001277139208173691","2054","0","0","0.0038510911424903724","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","260","0.9948914431673053","11","779","1.3282247765006385","53","1040","1.0063856960408684","2","788","0.0","0","0","1.0051085568326947","2","787","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_98837d5d-01cf-4d96-97ca-f526e8559e90_humanEnergy.owl_functional.owl","609.0","2425","1.397773654916512","675","2.45482295513304","0.11106418918918919","1656","111","0","0.05895117540687161","0.0","0.0","13","24","0","0","3","3","0","0","0.973384030418251","0.969258589511754","6","0.0019035532994923859","5","0","0","150","1.167652027027027","68","2765","1.3462837837837838","68","3188","1.4244087837837838","11","3373","0.0","0","0","1.2846283783783783","11","3042","63","0.2395","0","0.0000","68","0.2586","0","0.0000","0","0.0000","132","0.5019","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","177","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","135","0","0","0","0","0","7","0.03954802259887006","1.0"
"approximated_aura.kb_bio_101.1.owl.xml_functional.owl","6796.0","29037","1.8222934207585129","12787","1.8996094168840971","0.284976991330435","33170","9509","0","0.0718198268694674","0.0","0.0","4151","9952","0","0","11","11","0","0","1.0","1.0","90","0.002161902474177276","7","0","0","634","1.0396867770065847","21058","40894","1.5790049068212442","21058","62107","1.8462359850507208","13","72618","0.0","0","0","1.3250705514453511","13","52119","0","0.0000","0","0.0000","9290","0.8288","0","0.0000","0","0.0000","1919","0.1712","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","296","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","0","0","0","0","0","17","0.057432432432432436","1.0"
"approximated_ogdi.ontology-for-genetic-disease-investigations.3.owl.xml_functional.owl","297.0","852","1.8556910569105691","153","3.0908902933061575","0.25338491295938104","902","84","0","0.2777777777777778","0.0","0.0","161","149","0","0","8","7","0","0","1.0","1.0","11","0.007110536522301228","141","0","0","363","1.009671179883946","22","522","1.9651837524177949","84","1016","1.5473887814313345","7","800","0.0","0","0","1.2940038684719535","7","669","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","131","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","104","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","17","0","0","0","0","0","1","0.009615384615384616","1.0"
"approximated_kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities-constant-classes-value-nominals.ofn_functional.owl","2729.0","7166","2.1794638340920587","9016","3.0741742618219097","0.2989226033421284","11807","0","0","0.5498277319118507","0.0","0.0","7622","11298","0","0","28","28","0","0","1.0","1.0","0","0.0","0","0","0","634","1.6911829375549692","197","15383","2.0686015831134563","197","18816","2.290017590149516","36","20830","0.0","0","0","1.991094986807388","36","18111","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2719","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","155","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_ee870fe3-0975-4a28-a3ef-84d1a7e9c153_SSONTv1.1.owl_functional.owl","90.0","286","1.7909604519774012","97","2.9938840073200295","0.3872832369942196","294","52","0","0.46994535519125685","0.0","0.0","9","12","0","0","3","2","0","0","1.0","1.0","15","0.03694581280788178","49","0","0","102","1.0578034682080926","25","183","2.0346820809248554","56","352","1.9421965317919074","6","336","0.0","0","0","1.5549132947976878","6","269","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","67","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","79","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","11","0","0","0","0","0","1","0.012658227848101266","1.0"
"approximated_kb-owl-syntax-unraveled-depth-4-disjointness-constant-classes-relation-axioms-value-nominals.ofn_functional.owl","4081.0","7257","3.048244039989746","18619","2.649659234754791","0.6588558500323206","40099","9509","0","0.3517100356842148","0.0","0.0","7668","15951","0","0","31","31","0","0","1.0","1.0","849","0.0330646103516766","146","0","0","634","1.3434604611075198","9290","24940","2.541208791208791","9290","47175","3.162195647489765","36","58703","0.0","0","0","2.0029088558500323","36","37182","0","0.0000","0","0.0000","9290","0.7595","0","0.0000","0","0.0000","2941","0.2405","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","307","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","0","0","0","0","0","17","0.05537459283387622","1.0"
"approximated_00345.owl_functional.owl","156.0","359","3.8053830227743273","157","3.175147377953342","0.47126436781609193","1363","18","0","0.4808362369337979","0.0","0.0","0","0","0","0","0","0","0","0","0.8076923076923077","0.5993031358885017","97","0.12933333333333333","225","0","0","206","1.0996168582375478","38","287","2.1494252873563218","43","561","2.0957854406130267","9","547","0.0","0","0","1.5977011494252873","9","417","50","0.4065","0","0.0000","7","0.0569","0","0.0000","0","0.0000","66","0.5366","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","16","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","0","0","0","0","0","1","0.0625","1.0"
"approximated_4bd836c3-a3b6-4446-b5ba-f0349c55f08e_realmRegion.owl_functional.owl","1175.0","4619","1.4330157495625122","914","2.465492186546219","0.1469248291571754","2759","129","0","0.10092449922958398","0.0","0.0","261","345","0","0","3","3","0","0","0.9612645969809172","0.9445300462249615","143","0.02290198590647021","456","0","0","1152","1.10876993166287","57","3894","1.5771640091116172","89","5539","1.423120728929385","9","4998","0.0","0","0","1.2599658314350797","9","4425","136","0.2636","0","0.0000","57","0.1105","0","0.0000","0","0.0000","323","0.6260","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","479","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","413","0","0","0","0","0","8","0.016701461377870562","1.0"
"approximated_82365ea3-4fbb-4f4c-b1e3-0c5604f6d88a_oplweb_functional.owl","49.0","207","1.5686274509803921","63","2.630083375020335","0.3445378151260504","163","41","0","0.38317757009345793","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","11","0","0","60","0.8991596638655462","8","107","1.8067226890756303","41","215","1.8907563025210083","3","225","0.0","0","0","1.5210084033613445","3","181","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","41","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","76","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","40","0","0","0","0","0","7","0.09210526315789473","1.0"
"approximated_51121304-fd21-49a9-9da4-71e7e44a0961_NEMO_vv2.98.owl_functional.owl","569.0","1960","1.622104835432751","708","2.473071132208428","0.21960958296362024","1565","297","0","0.16497358797236897","0.0","0.0","649","920","0","0","10","10","0","0","1.0","1.0","319","0.1184112843355605","304","0","0","119","1.0918367346938775","297","2461","1.4968944099378882","297","3374","1.6650399290150844","4","3753","0.0","0","0","1.313664596273292","4","2961","0","0.0000","0","0.0000","297","0.6000","0","0.0000","0","0.0000","198","0.4000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","88","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","64","0","0","0","0","0","6","0.06818181818181818","1.0"
"approximated_09134c93-4af4-4336-99c2-74bbcd6d448b_matr.owl_functional.owl","1135.0","4621","1.3910679611650485","919","2.3973827582498397","0.14813761728746092","2546","134","0","0.10207745575788664","0.0","0.0","261","345","0","0","3","3","0","0","0.9613196814562003","0.9446011797896897","143","0.023722627737226276","238","0","0","1152","1.1086152971282344","57","3899","1.577765140744953","89","5549","1.4253625248791584","9","5013","0.0","0","0","1.261017912994029","9","4435","136","0.2610","0","0.0000","57","0.1094","0","0.0000","0","0.0000","328","0.6296","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","481","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","413","0","0","0","0","0","8","0.016632016632016633","1.0"
"approximated_bridg.biomedical-research-integrated-domain-group-model.1.owl.xml_functional.owl","658.0","1705","4.24001452432825","1216","2.0080753639740685","0.7696835908756439","9175","1026","0","0.8005284015852048","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","186","0.055705300988319856","1167","0","0","16","1.1140544518027962","129","1514","6.641648270787344","1054","9026","7.581309786607799","116","10303","0.0","0","0","1.8940397350993377","6","2574","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1046","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1379","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1334","0","0","0","0","0","3","0.002175489485134155","1.0"
"approximated_d57f3a03-cb35-4e6b-b8a5-88adf841e112_phenAtmoSky.owl_functional.owl","1246.0","5040","1.4015042979942693","1105","2.424206126492322","0.131591796875","2834","127","0","0.092560553633218","0.0","0.0","293","405","0","0","5","5","0","0","0.9645909645909646","0.9463667820069204","94","0.014177978883861237","267","0","0","1226","1.12890625","63","4624","1.55859375","88","6384","1.41650390625","9","5802","0.0","0","0","1.26953125","9","5200","145","0.2690","0","0.0000","63","0.1169","0","0.0000","0","0.0000","331","0.6141","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","262","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","212","0","0","0","0","0","5","0.019083969465648856","1.0"
"approximated_1ae07ec6-fe69-495e-b085-2907688d22f3_stateRole.owl_functional.owl","1205.0","5016","1.3690647482014389","1101","2.3709445397468207","0.13223748773307165","2640","126","0","0.0934173365196611","0.0","0.0","291","403","0","0","5","5","0","0","0.9644171779141104","0.946122094286335","97","0.015111388066677053","106","0","0","1226","1.1292934249263984","63","4603","1.5610893032384692","88","6363","1.4175662414131502","9","5778","0.0","0","0","1.269872423945044","9","5176","145","0.2690","0","0.0000","63","0.1169","0","0.0000","0","0.0000","331","0.6141","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","258","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","212","0","0","0","0","0","5","0.01937984496124031","1.0"
